ObjectNumber,Metadata_cell,Metadata_concentration,Metadata_dish,Metadata_hour,Metadata_site,Metadata_treatment,Predicted_Probability,P,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_diff,E_Ed_std,E_Ed_predict_std,E_Fp,T
3,A549,32,1,6,11,AFA,0.841478282,0.59883997,0.102851905,0.88907671,-0.273688793,0.3840547,AFA,0.077185892,0.132224628,0.132224628,0.213581106,0.97645752,0.726311207,0.851384364
4,A549,32,1,6,11,AFA,0.579634067,0.336995755,0.123120286,1.085702419,-0.154591382,0.35300112,AFA,0.094256107,0.137359231,0.137359231,0.120701491,0.859422893,0.845408618,0.852415755
5,A549,32,1,6,11,AFA,0.824480146,0.581841834,0.135459512,0.661279917,0.401500702,0.40275258,control,0.177113381,0,0,0.064157129,0.291347444,0.598499298,0.444923371
6,A549,32,1,6,11,AFA,0.604698091,0.362059779,0.115427025,1.657598257,0.207903683,0.058149613,AFA,0.143905693,0.133617195,0.133617195,0.155955768,0.519021749,0.792096317,0.655559033
7,A549,32,1,6,11,AFA,0.322982449,0.080344137,0.084585071,0.99243474,-0.376550198,0.34333733,AFA,0.086159,0.135470061,0.135470061,0.297288659,0.914937241,0.623449802,0.769193521
1,A549,32,1,6,12,AFA,0.836081686,0.593443374,,,,0.35340568,,,,,,,,
2,A549,32,1,6,12,AFA,0.796723982,0.55408567,0.117895037,0.387175441,-0.467055261,0.07922031,control,0.124189611,0,0,0.144646131,0.654196633,0.532944739,0.593570686
3,A549,32,1,6,12,AFA,0.871557542,0.62891923,0.111872166,0.304651886,0.458369195,0.48619542,control,0.103900606,0,0,0.172245864,0.793299514,0.541630805,0.667465159
4,A549,32,1,6,12,AFA,0.686922154,0.444283841,,,,0.44964653,,,,,,,,
5,A549,32,1,6,12,AFA,0.865562396,0.622924083,0.153736025,0.365686208,-0.021442307,0.51094604,control,0.119142446,0,0,0,0.688800357,0.978557693,0.833679025
6,A549,32,1,6,12,AFA,0.894004543,0.651366231,0.127841353,1.363320947,-0.017006248,-0.15836409,AFA,0.118357777,0.138317629,0.138317629,0.099067253,0.694180102,0.982993752,0.838586927
7,A549,32,1,6,12,AFA,0.805852377,0.563214065,,,,0.26124007,,,,,,,,
8,A549,32,1,6,12,AFA,0.903208073,0.660569761,0.090743348,0.123964265,0.11381299,-0.33629838,control,0.049074158,0,0,0.269068425,1,0.88618701,0.943093505
1,A549,32,1,6,13,AFA,0.838093645,0.595455333,0.087528124,0.73362565,-0.256205797,-0.14752446,AFA,0.063690286,0.124600053,0.124600053,0.283802149,1,0.743794203,0.871897102
2,A549,32,1,6,13,AFA,0.861413467,0.618775154,0.108541213,0.584224343,0.307033062,-0.5089251,control,0.164086111,0,0,0.187509919,0.380663347,0.692966938,0.536815143
3,A549,32,1,6,13,AFA,0.941147723,0.698509411,0.090107433,0.503087759,-0.08232335,-0.057485566,AFA,0.043675958,0.105249267,0.105249267,0.271982496,1,0.91767665,0.958838325
1,A549,32,1,6,14,AFA,0.887714448,0.645076136,0.279516548,2.392996311,0.418302685,-0.19678694,control,0.313810519,0,0,0.195982536,0.245857998,0.581697315,0.413777657
2,A549,32,1,6,14,AFA,0.833073488,0.590435176,0.064649172,0.403792083,0.008694403,0.58617646,AFA,0.035055526,0.092930886,0.092930886,0.388644678,1,0.991305597,0.995652799
3,A549,32,1,6,14,AFA,0.793856205,0.551217893,0.063476756,0.306464583,0.154939577,0.41361892,AFA,0.026605963,0.077767839,0.077767839,0.39401726,1,0.845060423,0.922530212
1,A549,32,1,6,15,AFA,0.690679288,0.448040976,0.140623882,1.493383884,0.180687577,0.5826988,AFA,0.129649293,0.136846996,0.136846996,0.040491465,0.616764654,0.819312423,0.718038539
2,A549,32,1,6,15,AFA,0.686075286,0.443436974,0.13311322,1.28240943,0.651602447,0.4640738,AFA,0.111333381,0.138667768,0.138667768,0.074908985,0.742339874,0.348397553,0.545368713
3,A549,32,1,6,15,AFA,0.882660839,0.640022527,0.103301242,0.835070252,0.61250037,0.14345695,AFA,0.072497279,0.129981341,0.129981341,0.211522024,1,0.38749963,0.693749815
4,A549,32,1,6,15,AFA,0.857369599,0.614731287,0.132084832,0.754222333,0.062938876,0.5808811,control,0.191303805,0,0,0.079621564,0.194056875,0.937061124,0.565558999
1,A549,32,1,6,16,AFA,0.791761658,0.549123346,0.066412084,0.195789993,0.635947049,0.39991835,control,0.072852495,0,0,0.380566156,1,0.364052951,0.682026476
2,A549,32,1,6,16,AFA,0.390144489,0.147506177,0.173155129,0.898933172,-0.794016123,-0.24218678,control,0.210633081,0,0,0,0.06153396,0.205983877,0.133758918
3,A549,32,1,6,16,AFA,0.65984161,0.417203298,0.085704431,0.179684535,-0.22751306,-0.34928808,control,0.067772525,0,0,0.292159203,1,0.77248694,0.88624347
4,A549,32,1,6,16,AFA,0.737203415,0.494565103,0.132417768,1.784522295,0.519117355,-0.16642018,AFA,0.154924703,0.130229734,0.130229734,0.078095886,0.443474622,0.480882645,0.462178633
1,A549,32,1,6,17,AFA,0.747656701,0.505018389,,,,-0.17759824,,,,,,,,
2,A549,32,1,6,17,AFA,0.812828502,0.57019019,,,,0.70285285,,,,,,,,
3,A549,32,1,6,17,AFA,0.918015244,0.675376932,0.108765848,0.685275853,-0.188146606,0.000311703,AFA,0.059492761,0.121434199,0.121434199,0.186480532,1,0.811853394,0.905926697
4,A549,32,1,6,17,AFA,0.875342759,0.632704447,0.282709867,2.21510601,0.44959268,0.6980297,control,0.306554767,0,0,0.210615882,0.196112038,0.55040732,0.373259679
5,A549,32,1,6,17,AFA,0.454617256,0.211978944,0.128578648,0.993882298,0.358003318,0.54192317,AFA,0.086284671,0.13550652,0.13550652,0.09568861,0.914075632,0.641996682,0.778036157
6,A549,32,1,6,17,AFA,0.812564785,0.569926473,0.156537265,1.60376358,0.126694083,0.37727374,AFA,0.139231993,0.134829269,0.134829269,0,0.551064972,0.873305917,0.712185444
1,A549,32,1,6,18,AFA,0.79095546,0.548317148,0.199418336,2.055289984,0.398371577,0.28593597,AFA,0.178431612,0.120884106,0.120884106,0,0.282309555,0.601628423,0.441968989
2,A549,32,1,6,18,AFA,0.620070798,0.377432486,0.190560415,1.322909713,-0.444316953,-0.12704405,control,0.25340007,0,0,0,0,0.555683047,0.277841524
3,A549,32,1,6,18,AFA,0.370661223,0.128022911,0.19009383,1.090817809,-0.059527218,0.16286783,control,0.232137276,0,0,0,0,0.940472782,0.470236391
4,A549,32,1,6,18,AFA,0.816815283,0.574176971,,,,0.081197225,,,,,,,,
5,A549,32,1,6,18,AFA,0.735591369,0.492953057,0.207836598,1.635872722,0.258220613,-0.14978807,AFA,0.142019574,0.134123357,0.134123357,0,0.53195312,0.741779387,0.636866253
6,A549,32,1,6,18,AFA,0.838100683,0.595462371,0.127410397,0.430027634,0.590595424,0.563934,control,0.133801441,0,0,0.101042106,0.588297232,0.409404576,0.498850904
7,A549,32,1,6,18,AFA,0.861481795,0.618843483,0.138299376,0.601695955,-0.153685451,0.33558542,control,0.167149803,0,0,0.051143489,0.359658456,0.846314549,0.602986503
1,A549,32,1,6,19,AFA,0.640177407,0.397539095,0.178670615,1.455674052,0.088146552,0.8527596,AFA,0.126375485,0.137380471,0.137380471,0,0.639210122,0.911853448,0.775531785
2,A549,32,1,6,19,AFA,0.938124609,0.695486297,0.096373968,0.38426739,0.220166609,0.05932588,control,0.123515766,0,0,0.243266176,0.658816558,0.779833391,0.719324975
3,A549,32,1,6,19,AFA,0.871387912,0.6287496,0.194628358,2.094355106,-0.000320531,0.68891644,AFA,0.181823081,0.119331187,0.119331187,0,0.259057397,0.999679469,0.629368433
4,A549,32,1,6,19,AFA,0.514328875,0.271690563,0.153892994,1.711329699,0.376151949,0.26191425,AFA,0.14857043,0.132270376,0.132270376,0,0.487039974,0.623848051,0.555444012
5,A549,32,1,6,19,AFA,0.701642045,0.459003733,0.133178666,1.843323708,-0.005725782,0.48288828,AFA,0.160029594,0.128429449,0.128429449,0.07460908,0.408475122,0.994274218,0.70137467
6,A549,32,1,6,19,AFA,0.803996864,0.561358552,0.106224336,0.34402591,0.205520421,0.5341674,control,0.113891776,0,0,0.198126982,0.724799329,0.794479579,0.759639454
7,A549,32,1,6,19,AFA,0.605233632,0.36259532,0.179860711,0.97197336,-0.006615452,0.23242953,control,0.219311888,0,0,0,0.002031436,0.993384548,0.497707992
1,A549,32,1,6,2,AFA,0.892766719,0.650128407,0.087558635,0.515765786,-0.049411207,0.34605378,AFA,0.044776611,0.106624577,0.106624577,0.283662337,1,0.950588793,0.975294397
2,A549,32,1,6,2,AFA,0.882928114,0.640289802,0.132520497,1.108747125,0.136313856,0.42807564,AFA,0.096256751,0.137689913,0.137689913,0.077625134,0.845706332,0.863686144,0.854696238
3,A549,32,1,6,2,AFA,0.728316761,0.485678448,0.068502657,0.308988333,0.355123758,0.38249958,control,0.105030434,0,0,0.370986129,0.78555333,0.644876242,0.715214786
4,A549,32,1,6,2,AFA,0.888843141,0.646204829,0.089910217,0.653669477,0.388426661,0.3666588,AFA,0.056748828,0.119131938,0.119131938,0.27288624,1,0.611573339,0.805786669
5,A549,32,1,6,2,AFA,0.806322808,0.563684496,0.087590486,0.67984283,-0.255517125,0.46368897,AFA,0.059021089,0.121051964,0.121051964,0.283516379,1,0.744482875,0.872241438
6,A549,32,1,6,2,AFA,0.782442172,0.53980386,0.095980078,0.689381659,-0.224452049,0.18881856,AFA,0.05984921,0.121719416,0.121719416,0.245071172,1,0.775547951,0.887773976
7,A549,32,1,6,2,AFA,0.732524856,0.489886544,0.084165044,0.727864027,0.228611827,-0.012821004,AFA,0.063190086,0.12424442,0.12424442,0.299213425,1,0.771388173,0.885694087
8,A549,32,1,6,2,AFA,0.716080554,0.473442242,0.171645567,2.134780407,0.391345114,0.036885604,AFA,0.185332636,0.117675954,0.117675954,0,0.23499564,0.608654886,0.421825263
9,A549,32,1,6,2,AFA,0.702410007,0.459771695,0.129928142,1.032904387,0.261725068,-0.29859897,AFA,0.089672405,0.136402327,0.136402327,0.08950457,0.890849089,0.738274932,0.81456201
1,A549,32,1,6,3,AFA,0.592815187,0.350176875,,,,0.14223771,,,,,,,,
2,A549,32,1,6,3,AFA,0.204084847,-0.038553466,0.093436323,0.531285942,0.656680644,0.20813528,AFA,0.046124006,0.108252385,0.108252385,0.256727899,1,0.343319356,0.671659678
3,A549,32,1,6,3,AFA,0.785847881,0.543209569,0.075406827,0.386259407,0.701422513,0.44204214,AFA,0.033533413,0.090444242,0.090444242,0.339347852,1,0.298577487,0.649288744
4,A549,32,1,6,3,AFA,0.797702604,0.555064292,0.102165014,0.476358593,0.589663386,0.604087,control,0.143565802,0,0,0.216728778,0.521352064,0.410336614,0.465844339
1,A549,32,1,6,4,AFA,0.848488927,0.605850615,0.064518861,0.337202102,-0.322451681,0.49004948,AFA,0.029274465,0.082927917,0.082927917,0.389241825,1,0.677548319,0.83877416
2,A549,32,1,6,4,AFA,0.780666008,0.538027695,0.089078709,0.610725284,-0.35460493,0.61642575,AFA,0.053020595,0.115686474,0.115686474,0.276696612,1,0.64539507,0.822697535
3,A549,32,1,6,4,AFA,0.746817524,0.504179212,0.203330755,2.048184395,0.132847339,-0.15914068,AFA,0.177814735,0.121161503,0.121161503,0,0.28653891,0.867152661,0.576845786
4,A549,32,1,6,4,AFA,0.734624128,0.491985816,0.205080539,2.040323496,-0.017688347,-0.25793812,AFA,0.177132285,0.121466537,0.121466537,0,0.291217838,0.982311653,0.636764745
5,A549,32,1,6,4,AFA,0.624619644,0.381981331,0.163400456,1.538086295,-0.032137387,0.6912079,AFA,0.133530168,0.136109121,0.136109121,0,0.590157096,0.967862613,0.779009854
6,A549,32,1,6,4,AFA,0.845474916,0.602836604,,,,0.3533091,,,,,,,,
1,A549,32,1,6,5,AFA,0.802656683,0.560018371,0.127858996,1.056977868,0.091980979,0.34813082,AFA,0.091762363,0.136873909,0.136873909,0.098986404,0.876520185,0.908019021,0.892269603
2,A549,32,1,6,5,AFA,0.694931372,0.45229306,0.204167098,1.887684941,-0.176147208,0.2575627,AFA,0.163880849,0.126982204,0.126982204,0,0.382070638,0.823852792,0.602961715
3,A549,32,1,6,5,AFA,0.884845339,0.642207026,0.092745014,0.520524144,-0.877328277,0.39668387,AFA,0.045189712,0.107130106,0.107130106,0.259895816,1,0.122671723,0.561335861
4,A549,32,1,6,5,AFA,0.480804315,0.238166003,0.094557978,0.412494093,0.777623177,0.35055906,control,0.129939128,0,0,0.251587927,0.614777525,0.222376823,0.418577174
5,A549,32,1,6,5,AFA,0.935033763,0.692395451,0.173650861,0.825511932,-0.092435747,-0.08985685,control,0.201209061,0,0,0,0.126145723,0.907564253,0.516854988
6,A549,32,1,6,5,AFA,0.897010601,0.654372289,0.215769321,1.597178102,0.184665456,0.19569801,control,0.273627958,0,0,0,0,0.815334544,0.407667272
7,A549,32,1,6,5,AFA,0.858642497,0.616004185,0.202145234,1.482485056,-0.188387617,0.2768908,control,0.265712837,0,0,0,0,0.811612383,0.405806191
1,A549,32,1,6,6,AFA,0.674645785,0.432007473,0.141866237,0.82474786,0.633274436,0.37125754,control,0.201107001,0,0,0.03479839,0.126845454,0.366725564,0.246785509
2,A549,32,1,6,6,AFA,0.733688943,0.491050631,,,,0.23237772,,,,,,,,
3,A549,32,1,6,6,AFA,0.401238041,0.158599729,,,,0.07013789,,,,,,,,
4,A549,32,1,6,6,AFA,0.71035262,0.467714308,0.15640825,1.145594358,-0.270664454,0.25383264,AFA,0.099455673,0.138114603,0.138114603,0,0.823774295,0.729335546,0.776554921
5,A549,32,1,6,6,AFA,0.85381574,0.611177428,,,,0.66893685,,,,,,,,
6,A549,32,1,6,6,AFA,0.837132943,0.59449463,0.113585763,0.665977418,-0.840050638,0.57858586,AFA,0.057817352,0.120051232,0.120051232,0.164393329,1,0.159949362,0.579974681
7,A549,32,1,6,6,AFA,0.644018779,0.401380467,,,,0.13796808,,,,,,,,
8,A549,32,1,6,6,AFA,0.611982771,0.369344459,0.163296536,1.593481064,-0.138018042,-0.3573394,AFA,0.138339309,0.135044431,0.135044431,0,0.557185283,0.861981958,0.70958362
1,A549,32,1,6,7,AFA,0.804381365,0.561743052,0.230740175,2.181668758,0.56332773,0.39573002,AFA,0.189403285,0.115697064,0.115697064,0,0.207086977,0.43667227,0.321879624
2,A549,32,1,6,7,AFA,0.701678317,0.459040005,0.230150029,1.431984663,-0.278530061,0.09913248,control,0.26199101,0,0,0,0,0.721469939,0.36073497
3,A549,32,1,6,7,AFA,0.633521019,0.390882707,0.168244332,0.7993927,0.004717238,0.28125823,control,0.197671054,0,0,0,0.150402551,0.995282762,0.572842656
1,A549,32,1,6,8,AFA,0.877339707,0.634701395,0.150260925,2.327826262,0.285768092,0.5765852,AFA,0.202092063,0.10915035,0.10915035,0,0.120091797,0.714231908,0.417161853
2,A549,32,1,6,8,AFA,0.431654936,0.189016624,0.295252025,2.212888718,0.184060752,-0.07116539,control,0.306459258,0,0,0.268090174,0.195457226,0.815939248,0.505698237
3,A549,32,1,6,8,AFA,0.672406566,0.429768254,0.169498786,2.07960844,0.595623851,0.3797856,AFA,0.180542838,0.119922878,0.119922878,0,0.267834838,0.404376149,0.336105494
1,A549,32,1,6,9,AFA,0.861055175,0.618416863,0.10672456,0.563962221,0.679405868,-0.19031341,control,0.160447372,0,0,0.195834709,0.405610801,0.320594132,0.363102467
2,A549,32,1,6,9,AFA,0.750278356,0.507640043,,,,-0.12626922,,,,,,,,
3,A549,32,1,6,9,AFA,0.882134824,0.639496512,0.102705091,0.267741978,0.051688507,-0.27553284,control,0.093971131,0,0,0.214253878,0.861376713,0.948311493,0.904844103
4,A549,32,1,6,9,AFA,0.85613907,0.613500758,0.136624351,0.802804112,0.452563763,0.5361215,control,0.198138971,0,0,0.05881927,0.14719448,0.547436237,0.347315359
5,A549,32,1,6,9,AFA,0.595394863,0.352756551,0.07883092,0.282809526,0.139088392,0.19379133,control,0.098093609,0,0,0.323656985,0.833112705,0.860911608,0.847012156
6,A549,32,1,6,9,AFA,0.854674698,0.612036386,0.208441794,2.121729136,0.20595704,0.27194017,AFA,0.184199579,0.118215594,0.118215594,0,0.242763957,0.79404296,0.518403458
