Metadata_treatment,FRET efficiency similarity,Colocalization similarity,A_Extent similarity,T_ SumAverage similarity,A_Eccentricity similarity
A199,,0.958738,0.7878086419753086,182.3192468,0.17707329641441
A199,,0.93566877,0.789039039039039,173.494024,0.35274661348901615
A199,0.1341896951198578,0.7657734,0.7734254992319508,157.1978546,0.707866717168126
A199,0.13817903399467468,0.94653624,0.7689393939393939,91.09528545,0.40399930347042756
A199,0.16402846574783325,0.9165653,0.7705026455026455,107.5543179,0.6675011600003313
A199,0.14101414382457733,0.9668273,0.7446153846153846,88.85603225,0.4480906453887375
A199,0.17110855877399445,0.7687055,0.7475609756097561,135.8192961,0.41438198973328333
A199,0.1811242699623108,0.9551034,0.7560606060606061,135.398981,0.7576839909270372
A199,,0.9763744,0.7254604550379198,139.1785714,0.7080787874660351
A199,0.13587643206119537,0.94644606,0.7323809523809524,140.7807811,0.7535083795094083
A199,0.15660253167152405,0.9149507,0.78125,144.7220826,0.6910744401405157
A199,0.21274609863758087,0.8540538,0.7815934065934066,139.0670938,0.6415268330131213
A199,0.13344378769397736,0.98523074,0.7928118393234672,141.4911133,0.23683067339986733
A199,,0.95722795,0.7976827094474154,141.5377159,0.31972368426767617
A199,0.13769842684268951,0.896653,0.7735457063711911,141.5563541,0.48884198736321965
A199,0.14731702208518982,0.9783671,0.782608695652174,137.3011866,0.20626357619063687
A199,0.14641231298446655,0.96018845,0.7890243902439025,144.3048948,0.3491988654419586
A199,0.12553857266902924,0.7190371,0.7666666666666667,151.4420105,0.2498476915871733
A199,0.13320694863796234,0.91387236,0.7822948328267477,145.7507464,0.6103521267224805
A199,0.1479370892047882,0.93025273,0.7489878542510121,143.7818421,0.22725560236822442
A199,0.14938491582870483,0.98023826,0.7655232305688233,140.9433153,0.3038757038679308
A199,0.1763087660074234,0.89759076,0.7549257759784076,154.3153404,0.653003900466922
A199,0.18446923792362213,0.43179512,0.79004329004329,161.2231475,0.6014143617306527
A199,,0.9212871,0.76,125.5366034,0.5123023482167511
A199,0.14874663949012756,0.9373852,0.7022058823529411,128.3718504,0.39407882293035507
A199,0.12452337890863419,0.89808923,0.7020905923344948,123.1267366,0.5903216322247754
A199,0.1674908548593521,0.9523629,0.7877551020408163,122.5845943,0.47461990928857895
A199,,0.7164418,0.8125,119.6666677,0.3307662862640453
A199,,0.9772507,0.7949074074074074,128.2824796,0.3894623349626391
A199,0.13568057119846344,0.97675145,0.7564229249011858,127.7163205,0.24056285927154994
A199,0.15367059409618378,0.9134751,0.7763285024154589,122.1087926,0.2893402248942226
A199,0.18079021573066711,0.9609865,0.7796709753231492,143.3088189,0.6001249349214072
A199,0.19214504957199097,0.8342262,0.7755102040816326,140.3419849,0.5797330118611468
A199,0.16013872623443604,0.87680316,0.7342047930283224,191.41538,0.5787022461573735
A199,0.1355554461479187,0.9044481,0.7957393483709273,193.0805001,0.4937429363357838
A199,0.13798315823078156,0.7987623,0.7759412304866851,205.1084282,0.32578642550485337
A199,0.17590487003326416,0.98649955,0.7579787234042553,192.5448461,0.6306023571505808
A199,0.14853772521018982,0.9679194,0.741234221598878,173.797955,0.7298377996176592
A199,0.11805699020624161,0.94623667,0.8211111111111111,175.7128809,0.1317482589855893
A199,0.15347495675086975,0.7365442,0.7822822822822822,182.7578086,0.331938295750744
A199,0.16223803162574768,0.98488307,0.7880369329586512,185.6445707,0.4249822596681143
A199,0.12901592254638672,0.9340994,0.6883582089552239,144.192195,0.6186361868005453
A199,0.18709200620651245,0.10016309,0.7745376955903271,145.4694553,0.4941543657611007
A199,0.14751586318016052,0.7789036,0.7679924242424242,147.9625053,0.2983695617146041
A199,0.1506272852420807,0.90414447,0.7052154195011338,151.3050907,0.5819190131220838
A199,0.1814364194869995,0.5382637,0.7987804878048781,133.3473629,0.48767009718288734
A199,0.17159931361675262,0.7785923,0.7841463414634147,132.1373374,0.3025755826750505
A199,0.12510791420936584,0.9238976,0.7755825734549139,158.5535131,0.6621520149251328
A199,0.13938918709754944,0.95544994,0.7743589743589744,140.1482377,0.339194430844369
A199,0.14024651050567627,0.9636092,0.7717948717948718,151.3152122,0.37685220697925276
A199,0.1254820078611374,0.9242781,0.8134674922600619,144.098474,0.45406575718890363
A199,0.1756121665239334,0.92002356,0.7665895061728395,135.6887962,0.5156504044754022
A199,0.15075017511844635,0.87146366,0.7763593380614657,138.8848446,0.3778328527153766
A199,0.1307259202003479,0.9434276,0.7742605085625325,113.3155752,0.5003948406824608
A199,0.17214488983154297,0.9381849,0.7966386554621848,126.4318762,0.2238750555500985
A199,0.15933857858181,0.8082962,0.7204100652376515,112.5628576,0.6178402887587029
A199,0.17349451780319214,0.9642486,0.7722616233254531,140.9717223,0.6563300115095644
A199,0.18267200887203217,0.9343155,0.714749368914533,140.4820321,0.7309457995311385
A199,0.1552310287952423,0.88193005,0.7631975867269984,142.9860874,0.4609327959540489
A199,0.1629994511604309,0.93194413,0.6753246753246753,148.3660447,0.6370570461817457
A199,0.14410308003425598,0.9547094,0.7567073170731707,176.936834,0.5076340732589315
A199,0.14659808576107025,0.8374741,0.7648351648351648,178.5781492,0.6379353368650844
A199,0.16469942033290863,0.8978377,0.7964743589743589,140.5348245,0.4088809235436725
A199,0.1727614849805832,0.9380969,0.789612097304405,132.5423625,0.23638012624285035
A199,0.16486510634422302,0.8979012,0.7428977272727273,125.0474677,0.722105726188849
A199,0.13701829314231873,0.9674901,0.7555786196159834,137.4799565,0.5887907017826826
A199,0.18416516482830048,0.94508016,0.6900201612903226,134.2943318,0.6779209082408005
A199,0.14238241314888,0.962424,0.8052830188679245,138.5705447,0.3964226453205628
A199,0.1618790179491043,0.94056875,0.7553707553707554,139.1476922,0.45754843044624754
A199,0.1507846564054489,0.8811475,0.7845804988662132,143.1999628,0.3424597143351524
A199,0.1790936142206192,0.7121757,0.7196969696969697,146.3878499,0.16529362915163162
A199,0.211973175406456,0.91201544,0.649002849002849,141.3628271,0.543237414598435
A199,0.19574764370918274,0.9671729,0.7802768166089965,140.9576064,0.7305282401243368
A199,0.24315567314624786,0.8685535,0.7547892720306514,145.7074962,0.6016755033453827
A199,0.15527893602848053,0.66836417,0.7038043478260869,148.756036,0.7956664745678229
A199,0.17725756764411926,0.8751924,0.7958333333333333,105.2387762,0.33356840023493817
A199,0.1495281308889389,0.9264642,0.7387566137566137,113.9018958,0.6783250242342236
A199,0.17031052708625793,0.9373386,0.7552836484983315,131.694583,0.584507146887129
A199,,0.79365253,0.8096774193548387,116.127708,0.3420402577267959
A199,0.1780349761247635,0.95708835,0.7646341463414634,126.0743544,0.3277308689182445
A199,0.15080073475837708,0.971117,0.7694497153700189,132.5827092,0.5143283605745602
A199,0.23635119199752808,0.92003566,0.7085459183673469,175.2800858,0.6946933115804076
A199,0.15143781900405884,0.81690115,0.7663956639566396,178.0472961,0.41481577945373216
A199,0.12729568779468536,0.64025724,0.7619825708061002,181.3224058,0.7177902246061298
A199,0.13094347715377808,0.9721212,0.7450257921886514,175.4862374,0.6473565765620725
A199,,0.9708687,0.7203907203907204,167.1575536,0.35506899900814254
A199,0.18420293927192688,0.79586685,0.7472098214285714,160.483183,0.5319333502782873
A199,0.1665341556072235,0.963416,0.7473560517038778,164.1661036,0.5944934561548422
A199,0.22671152651309967,0.7595937,0.7748639287481445,172.081317,0.46910329289770014
A199,,0.97328836,0.7633487145682267,182.5257181,0.5821862895042272
A199,0.15053045749664307,0.8619282,0.7600806451612904,190.7057808,0.3001288361077573
A199,0.1552591323852539,0.80303514,0.7803320561941252,196.5205474,0.4505104921512098
A199,0.1956140100955963,0.8642013,0.7707612456747405,88.52126589,0.3864471065559914
A199,0.1650211215019226,0.84327716,0.7873563218390804,94.50715325,0.24290847835328366
A199,0.16517938673496246,0.93003273,0.7669250645994832,103.377384,0.37786280730134314
A199,0.10952527821063995,0.9298034,0.7791383219954648,114.4162798,0.3685705693355919
A199,0.1303672343492508,0.9343288,0.7705069124423963,114.6702869,0.5069723232872497
A199,0.13939903676509857,0.87143505,0.7065972222222222,118.8068553,0.45196184633213765
A199,,0.90570474,0.811965811965812,111.7551064,0.34438158740011593
A199,,0.92653555,0.7288135593220338,114.2263672,0.7692379334274166
A199,0.14785802364349365,0.97432923,0.76010101010101,133.1122589,0.624974090745686
A199,0.21550144255161285,0.941018,0.7385398981324278,131.6297217,0.6385275109322162
A199,0.12625502049922943,0.73999226,0.7752341311134235,134.0066677,0.5110618938280794
A199,0.2199578881263733,0.8430433,0.7270935960591133,121.2990394,0.6415677130055263
A199,0.1435537189245224,0.9497571,0.747895622895623,126.9640468,0.4132066164158922
A199,0.17705078423023224,0.8620963,0.7700617283950617,132.8075054,0.44749825366329854
A199,0.11639050394296646,0.92841566,0.6572831423895253,116.7803068,0.8419507888188419
A199,0.12384790182113647,0.9288389,0.7248576850094877,131.9878161,0.575423547531617
A199,0.15045447647571564,0.9000629,0.7806267806267806,131.7171573,0.4013764207637615
A199,0.18148380517959595,0.964736,0.5926406926406926,134.587897,0.6997417547979524
A199,0.16796770691871643,0.9486198,0.7552287581699346,130.6371122,0.5703718620867426
A199,0.1523636430501938,0.9040865,0.7967948717948717,101.247816,0.3909572392608317
A199,,0.7195616,0.7932926829268293,103.6929205,0.2695289486721569
A199,0.13328908383846283,0.91977084,0.7095959595959596,142.2245617,0.3202182476829815
A199,0.14337724447250366,0.90179,0.7514390371533228,152.3186378,0.6733920442689171
A199,0.13736487925052643,0.96095353,0.7825077399380805,140.9070145,0.4489489676751804
A199,0.216280996799469,0.972968,0.7579185520361991,171.9040049,0.6790149495945932
A199,0.1842041015625,0.93587327,0.7906008328375966,163.9857326,0.26386982985380014
A199,0.21361613273620605,0.930478,0.7681970884658454,171.9686874,0.5955366979724303
A199,0.18068228662014008,0.94115853,0.7214714714714715,119.2262006,0.5458735152740567
A199,0.1693645864725113,0.4425779,0.7595008508224617,122.7552547,0.5842697816632973
A199,0.17240622639656067,0.9495898,0.7269021739130435,123.1654275,0.6241782802903995
A199,0.16794168949127197,0.9529257,0.7475890985324948,116.8350231,0.5882158229922899
A199,,0.8896369,0.5208845208845209,96.88599415,0.932294124174399
A199,0.1366087645292282,0.9846538,0.7802960222016652,96.12057276,0.4377713545490971
A199,0.17502225935459137,0.942327,0.7988095238095239,104.5227322,0.3743518411357467
A199,0.1306382119655609,0.970137,0.8070175438596491,102.2255218,0.29188807199554195
A199,0.13060063123703003,0.94466376,0.7583850931677019,129.9720428,0.7026524292691203
A199,0.16750548779964447,0.96064216,0.7774725274725275,139.3362901,0.7353444707426597
A199,0.13308976590633392,0.94724643,0.8025415444770283,136.2272663,0.2785827622924456
A199,0.12148640304803848,0.9226247,0.7221362229102167,127.8012855,0.7673869013159096
A199,0.13535918295383453,0.8896029,0.7756410256410257,140.477421,0.4956622465379236
A199,0.18941453099250793,0.96699166,0.7845804988662132,132.7657634,0.5884838377452977
A199,0.15683825314044952,0.9260626,0.7429620563035496,127.0632258,0.6901651003174328
A199,0.165523499250412,0.93632835,0.7820197044334976,121.4575548,0.4184325832247708
A199,0.17960225045681,0.9559808,0.7525510204081632,119.8901519,0.18976572896640356
